pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
-0.015,-0.012,0.291,0.619,0.507,Mon Mar 26 19:52:55 2018,regr.svm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,41,cv,20,20,NA,5,11.5934668455197,0.000187632525666075
0.105,0.072,-1,0.654,0.538,Mon Mar 26 19:53:08 2018,regr.bartMachine,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,4,cv,20,20,NA,5
-0.02,-0.023,-1,0.721,0.613,Mon Mar 26 19:53:11 2018,regr.bcart,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
-0.123,-0.246,-1,0.878,0.675,Mon Mar 26 19:53:46 2018,regr.blm,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,34,cv,20,20,NA,5
-0.052,-0.178,-1,0.83,0.632,Mon Mar 26 19:53:48 2018,regr.brnn,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
0.022,0.002,-1,0.703,0.588,Mon Mar 26 19:53:51 2018,regr.bst,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
-0.123,-0.246,-1,0.878,0.675,Mon Mar 26 19:54:35 2018,regr.btlm,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,43,cv,20,20,NA,5
0.055,0.054,-1,0.666,0.568,Mon Mar 26 19:54:37 2018,regr.cforest,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
-0.02,-0.023,-1,0.721,0.613,Mon Mar 26 19:54:45 2018,regr.ctree,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,1,cv,20,20,NA,5
0.055,0.075,-1,0.652,0.568,Mon Mar 26 19:54:46 2018,regr.cubist,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,1,cv,20,20,NA,5
-0.02,-0.023,-1,0.721,0.613,Mon Mar 26 19:54:50 2018,regr.cvglmnet,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
-0.134,-0.325,-1,0.934,0.681,Mon Mar 26 19:54:53 2018,regr.earth,1,2,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.7045,nohyperparam,284,2,cv,20,20,NA,5
